"ULTIMA ATUALIZACAO";"06/08/2021 02:00"
"ANO";"MES";"SENADOR";"TIPO_DESPESA";"CNPJ_CPF";"FORNECEDOR";"DOCUMENTO";"DATA";"DETALHAMENTO";"VALOR_REEMBOLSADO";"COD_DOCUMENTO"
"2008";"12";"EFRAIM MORAIS";"Divulgação da atividade parlamentar";"";"";"";"";"";"6000";"2008120351605"
"2008";"12";"EFRAIM MORAIS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"";"";"";"";"";"8818,9";"2008120351603"
"2008";"2";"ELISEU RESENDE";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"";"";"";"";"";"3095,37";"2008020738401"
"2008";"2";"ELISEU RESENDE";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"";"";"";"";"";"84,7";"2008020738402"
"2008";"2";"ELISEU RESENDE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"";"";"";"";"";"9458,1";"2008020738403"
"2008";"3";"ELISEU RESENDE";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"";"";"";"";"";"2944,85";"2008030738401"
"2008";"3";"ELISEU RESENDE";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"";"";"";"";"";"684,61";"2008030738402"
"2008";"3";"ELISEU RESENDE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"";"";"";"";"";"9168,26";"2008030738403"
"2008";"4";"ELISEU RESENDE";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"";"";"";"";"";"2314,91";"2008040738401"
"2008";"4";"ELISEU RESENDE";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"";"";"";"";"";"320,55";"2008040738402"
"2008";"4";"ELISEU RESENDE";"Divulgação da atividade parlamentar";"";"";"";"";"";"6500";"2008040738405"
"2008";"4";"ELISEU RESENDE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"";"";"";"";"";"11994,51";"2008040738403"
"2008";"5";"ELISEU RESENDE";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"";"";"";"";"";"2104,46";"2008050738401"
"2008";"5";"ELISEU RESENDE";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"";"";"";"";"";"640,3";"2008050738402"
"2008";"5";"ELISEU RESENDE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"";"";"";"";"";"9831,71";"2008050738403"
"2008";"6";"ELISEU RESENDE";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"";"";"";"";"";"2100,56";"2008060738401"
"2008";"6";"ELISEU RESENDE";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"";"";"";"";"";"459,6";"2008060738402"
"2008";"6";"ELISEU RESENDE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"";"";"";"";"";"10514,2";"2008060738403"
"2008";"7";"ELISEU RESENDE";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"";"";"";"";"";"2896,44";"2008070738401"
"2008";"7";"ELISEU RESENDE";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"";"";"";"";"";"386,8";"2008070738402"
"2008";"7";"ELISEU RESENDE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"";"";"";"";"";"9837,86";"2008070738403"
"2008";"8";"ELISEU RESENDE";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"";"";"";"";"";"2302,86";"2008080738401"
"2008";"8";"ELISEU RESENDE";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"";"";"";"";"";"866,91";"2008080738402"
"2008";"8";"ELISEU RESENDE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"";"";"";"";"";"9387,27";"2008080738403"
"2008";"9";"ELISEU RESENDE";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"";"";"";"";"";"2117,54";"2008090738401"
"2008";"9";"ELISEU RESENDE";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"";"";"";"";"";"708,8";"2008090738402"
"2008";"9";"ELISEU RESENDE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"";"";"";"";"";"8576,07";"2008090738403"
"2008";"10";"ELISEU RESENDE";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"";"";"";"";"";"2618,5";"2008100738401"
"2008";"10";"ELISEU RESENDE";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"";"";"";"";"";"244,5";"2008100738402"
"2008";"10";"ELISEU RESENDE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"";"";"";"";"";"10179,44";"2008100738403"
"2008";"11";"ELISEU RESENDE";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"";"";"";"";"";"2122,65";"2008110738401"
"2008";"11";"ELISEU RESENDE";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"";"";"";"";"";"1057";"2008110738402"
"2008";"11";"ELISEU RESENDE";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"";"";"";"";"";"138";"2008110738404"
"2008";"11";"ELISEU RESENDE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"";"";"";"";"";"10433,15";"2008110738403"
"2008";"12";"ELISEU RESENDE";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"";"";"";"";"";"2139,56";"2008120738401"
"2008";"12";"ELISEU RESENDE";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"";"";"";"";"";"303,1";"2008120738402"
"2008";"12";"ELISEU RESENDE";"Divulgação da atividade parlamentar";"";"";"";"";"";"10475";"2008120738405"
"2008";"12";"ELISEU RESENDE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"";"";"";"";"";"10398,77";"2008120738403"
"2008";"2";"EPITÁCIO CAFETEIRA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"";"";"";"";"";"1000";"2008020025101"
"2008";"2";"EPITÁCIO CAFETEIRA";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"";"";"";"";"";"2500";"2008020025102"
"2008";"2";"EPITÁCIO CAFETEIRA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"";"";"";"";"";"11500";"2008020025103"
"2008";"3";"EPITÁCIO CAFETEIRA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"";"";"";"";"";"1216,69";"2008030025101"
"2008";"3";"EPITÁCIO CAFETEIRA";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"";"";"";"";"";"2500";"2008030025102"
"2008";"3";"EPITÁCIO CAFETEIRA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"";"";"";"";"";"11283,31";"2008030025103"
"2008";"4";"EPITÁCIO CAFETEIRA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"";"";"";"";"";"2492";"2008040025101"
"2008";"4";"EPITÁCIO CAFETEIRA";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"";"";"";"";"";"2500";"2008040025102"
"2008";"4";"EPITÁCIO CAFETEIRA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"";"";"";"";"";"8000";"2008040025103"
"2008";"5";"EPITÁCIO CAFETEIRA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"";"";"";"";"";"3074,38";"2008050025101"
"2008";"5";"EPITÁCIO CAFETEIRA";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"";"";"";"";"";"1000";"2008050025102"
"2008";"5";"EPITÁCIO CAFETEIRA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"";"";"";"";"";"9700";"2008050025103"
"2008";"6";"EPITÁCIO CAFETEIRA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"";"";"";"";"";"2589,32";"2008060025101"
"2008";"6";"EPITÁCIO CAFETEIRA";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"";"";"";"";"";"2500";"2008060025102"
"2008";"6";"EPITÁCIO CAFETEIRA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"";"";"";"";"";"8000";"2008060025103"
"2008";"7";"EPITÁCIO CAFETEIRA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"";"";"";"";"";"3202,43";"2008070025101"
"2008";"7";"EPITÁCIO CAFETEIRA";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"";"";"";"";"";"1500";"2008070025102"
"2008";"7";"EPITÁCIO CAFETEIRA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"";"";"";"";"";"11495";"2008070025103"
"2008";"8";"EPITÁCIO CAFETEIRA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"";"";"";"";"";"3285,31";"2008080025101"
"2008";"8";"EPITÁCIO CAFETEIRA";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"";"";"";"";"";"800";"2008080025104"
"2008";"8";"EPITÁCIO CAFETEIRA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"";"";"";"";"";"11625,6";"2008080025103"
"2008";"9";"EPITÁCIO CAFETEIRA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"";"";"";"";"";"3128,59";"2008090025101"
"2008";"9";"EPITÁCIO CAFETEIRA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"";"";"";"";"";"11852";"2008090025103"
"2008";"10";"EPITÁCIO CAFETEIRA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"";"";"";"";"";"3391,92";"2008100025101"
"2008";"10";"EPITÁCIO CAFETEIRA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"";"";"";"";"";"11436,2";"2008100025103"
"2008";"11";"EPITÁCIO CAFETEIRA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"";"";"";"";"";"3213,53";"2008110025101"
"2008";"11";"EPITÁCIO CAFETEIRA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"";"";"";"";"";"11437,8";"2008110025103"
"2008";"12";"EPITÁCIO CAFETEIRA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"";"";"";"";"";"3382,73";"2008120025101"
"2008";"12";"EPITÁCIO CAFETEIRA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"";"";"";"";"";"11500,59";"2008120025103"
"2008";"2";"EXPEDITO JUNIOR";"Divulgação da atividade parlamentar";"";"";"";"";"";"13000";"2008020739505"
"2008";"2";"EXPEDITO JUNIOR";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"";"";"";"";"";"1000";"2008020739503"
"2008";"3";"EXPEDITO JUNIOR";"Divulgação da atividade parlamentar";"";"";"";"";"";"12500";"2008030739505"
"2008";"3";"EXPEDITO JUNIOR";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"";"";"";"";"";"3500";"2008030739503"
"2008";"4";"EXPEDITO JUNIOR";"Divulgação da atividade parlamentar";"";"";"";"";"";"4500";"2008040739505"
"2008";"4";"EXPEDITO JUNIOR";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"";"";"";"";"";"8995";"2008040739503"
"2008";"5";"EXPEDITO JUNIOR";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"";"";"";"";"";"1900";"2008050739504"
"2008";"5";"EXPEDITO JUNIOR";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"";"";"";"";"";"13151,7";"2008050739503"
"2008";"7";"EXPEDITO JUNIOR";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"";"";"";"";"";"31453,3";"2008070739503"
"2008";"8";"EXPEDITO JUNIOR";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"";"";"";"";"";"6000";"2008080739503"
"2008";"9";"EXPEDITO JUNIOR";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"";"";"";"";"";"24000";"2008090739503"
"2008";"10";"EXPEDITO JUNIOR";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"";"";"";"";"";"15000";"2008100739503"
"2008";"11";"EXPEDITO JUNIOR";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"";"";"";"";"";"9007,5";"2008110739503"
"2008";"12";"EXPEDITO JUNIOR";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"";"";"";"";"";"20992,5";"2008120739503"
"2008";"2";"FÁTIMA CLEIDE";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"";"";"";"";"";"998,7";"2008020352202"
"2008";"2";"FÁTIMA CLEIDE";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"";"";"";"";"";"3200";"2008020352204"
"2008";"2";"FÁTIMA CLEIDE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"";"";"";"";"";"4125,39";"2008020352203"
"2008";"3";"FÁTIMA CLEIDE";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"";"";"";"";"";"997,1";"2008030352202"
"2008";"3";"FÁTIMA CLEIDE";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"";"";"";"";"";"1150";"2008030352204"
"2008";"3";"FÁTIMA CLEIDE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"";"";"";"";"";"4306,94";"2008030352203"
"2008";"4";"FÁTIMA CLEIDE";"Divulgação da atividade parlamentar";"";"";"";"";"";"6800";"2008040352205"
"2008";"4";"FÁTIMA CLEIDE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"";"";"";"";"";"4508,35";"2008040352203"
"2008";"5";"FÁTIMA CLEIDE";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"";"";"";"";"";"8529,78";"2008050352202"
"2008";"5";"FÁTIMA CLEIDE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"";"";"";"";"";"4543,25";"2008050352203"
"2008";"6";"FÁTIMA CLEIDE";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"";"";"";"";"";"11940";"2008060352202"
"2008";"6";"FÁTIMA CLEIDE";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"";"";"";"";"";"460";"2008060352204"
"2008";"6";"FÁTIMA CLEIDE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"";"";"";"";"";"2791,44";"2008060352203"
"2008";"7";"FÁTIMA CLEIDE";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"";"";"";"";"";"7440";"2008070352202"
"2008";"7";"FÁTIMA CLEIDE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"";"";"";"";"";"3363,87";"2008070352203"
"2008";"8";"FÁTIMA CLEIDE";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"";"";"";"";"";"7499,4";"2008080352202"
"2008";"8";"FÁTIMA CLEIDE";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"";"";"";"";"";"460";"2008080352204"
"2008";"8";"FÁTIMA CLEIDE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"";"";"";"";"";"11755,44";"2008080352203"
"2008";"9";"FÁTIMA CLEIDE";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"";"";"";"";"";"78,4";"2008090352202"
"2008";"9";"FÁTIMA CLEIDE";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"";"";"";"";"";"3500";"2008090352204"
"2008";"9";"FÁTIMA CLEIDE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"";"";"";"";"";"11102,21";"2008090352203"
"2008";"10";"FÁTIMA CLEIDE";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"";"";"";"";"";"10661,6";"2008100352202"
"2008";"10";"FÁTIMA CLEIDE";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"";"";"";"";"";"920";"2008100352204"
"2008";"10";"FÁTIMA CLEIDE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"";"";"";"";"";"12792,81";"2008100352203"
"2008";"11";"FÁTIMA CLEIDE";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"";"";"";"";"";"9761,05";"2008110352202"
"2008";"11";"FÁTIMA CLEIDE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"";"";"";"";"";"7990,4";"2008110352203"
"2008";"12";"FÁTIMA CLEIDE";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"";"";"";"";"";"8600";"2008120352202"
"2008";"12";"FÁTIMA CLEIDE";"Divulgação da atividade parlamentar";"";"";"";"";"";"9000";"2008120352205"
"2008";"12";"FÁTIMA CLEIDE";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"";"";"";"";"";"5317,39";"2008120352203"
"2008";"2";"FERNANDO COLLOR";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"";"";"";"";"";"9875";"2008020737604"
"2008";"2";"FERNANDO COLLOR";"Divulgação da atividade parlamentar";"";"";"";"";"";"2500";"2008020737605"
"2008";"2";"FERNANDO COLLOR";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"";"";"";"";"";"2484,92";"2008020737603"
"2008";"3";"FERNANDO COLLOR";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"";"";"";"";"";"7875";"2008030737604"
"2008";"3";"FERNANDO COLLOR";"Divulgação da atividade parlamentar";"";"";"";"";"";"2500";"2008030737605"
"2008";"3";"FERNANDO COLLOR";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"";"";"";"";"";"4043,04";"2008030737603"
"2008";"4";"FERNANDO COLLOR";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"";"";"";"";"";"2681,74";"2008040737602"
"2008";"4";"FERNANDO COLLOR";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"";"";"";"";"";"9375";"2008040737604"
"2008";"4";"FERNANDO COLLOR";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"";"";"";"";"";"2731,57";"2008040737603"
"2008";"5";"FERNANDO COLLOR";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"";"";"";"";"";"9375";"2008050737604"
"2008";"5";"FERNANDO COLLOR";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"";"";"";"";"";"5506,63";"2008050737603"
"2008";"6";"FERNANDO COLLOR";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"";"";"";"";"";"9300";"2008060737604"
"2008";"6";"FERNANDO COLLOR";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"";"";"";"";"";"5617,96";"2008060737603"
"2008";"7";"FERNANDO COLLOR";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"";"";"";"";"";"9300";"2008070737604"
"2008";"7";"FERNANDO COLLOR";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"";"";"";"";"";"3963,85";"2008070737603"
"2008";"8";"FERNANDO COLLOR";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"";"";"";"";"";"14117,17";"2008080737604"
"2008";"8";"FERNANDO COLLOR";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"";"";"";"";"";"3607,07";"2008080737603"
"2008";"2";"FLÁVIO ARNS";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"";"";"";"";"";"3170,19";"2008020351901"
"2008";"2";"FLÁVIO ARNS";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"";"";"";"";"";"184,6";"2008020351902"
"2008";"2";"FLÁVIO ARNS";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"";"";"";"";"";"300";"2008020351904"
"2008";"2";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"";"";"";"";"";"8055,25";"2008020351903"
"2008";"3";"FLÁVIO ARNS";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"";"";"";"";"";"2682,35";"2008030351901"
"2008";"3";"FLÁVIO ARNS";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"";"";"";"";"";"234,6";"2008030351902"
"2008";"3";"FLÁVIO ARNS";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"";"";"";"";"";"300";"2008030351904"
"2008";"3";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"";"";"";"";"";"8392,42";"2008030351903"
"2008";"4";"FLÁVIO ARNS";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"";"";"";"";"";"2859,9";"2008040351901"
"2008";"4";"FLÁVIO ARNS";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"";"";"";"";"";"1102,65";"2008040351902"
"2008";"4";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"";"";"";"";"";"7247,17";"2008040351903"
"2008";"5";"FLÁVIO ARNS";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"";"";"";"";"";"2954,19";"2008050351901"
"2008";"5";"FLÁVIO ARNS";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"";"";"";"";"";"713,75";"2008050351902"
"2008";"5";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"";"";"";"";"";"7500,98";"2008050351903"
"2008";"6";"FLÁVIO ARNS";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"";"";"";"";"";"3384,51";"2008060351901"
"2008";"6";"FLÁVIO ARNS";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"";"";"";"";"";"1268,1";"2008060351902"
"2008";"6";"FLÁVIO ARNS";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"";"";"";"";"";"48";"2008060351904"
"2008";"6";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"";"";"";"";"";"7534,94";"2008060351903"
"2008";"7";"FLÁVIO ARNS";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"";"";"";"";"";"3392,61";"2008070351901"
"2008";"7";"FLÁVIO ARNS";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"";"";"";"";"";"884,01";"2008070351902"
"2008";"7";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"";"";"";"";"";"7107,96";"2008070351903"
"2008";"8";"FLÁVIO ARNS";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"";"";"";"";"";"3794,13";"2008080351901"
"2008";"8";"FLÁVIO ARNS";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"";"";"";"";"";"428,31";"2008080351902"
"2008";"8";"FLÁVIO ARNS";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"";"";"";"";"";"300";"2008080351904"
"2008";"8";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"";"";"";"";"";"8647,8";"2008080351903"
"2008";"9";"FLÁVIO ARNS";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"";"";"";"";"";"3781,31";"2008090351901"
"2008";"9";"FLÁVIO ARNS";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"";"";"";"";"";"627,75";"2008090351902"
"2008";"9";"FLÁVIO ARNS";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"";"";"";"";"";"300";"2008090351904"
"2008";"9";"FLÁVIO ARNS";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"";"";"";"";"";"8429,89";"2008090351903"
"2008";"10";"FLÁVIO ARNS";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"";"";"";"";"";"3838,1";"2008100351901"
"2008";"10";"FLÁVIO ARNS";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"";"";"";"";"";"1492,75";"2008100351902"
"2008";"10";"FLÁVIO ARNS";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"";"";"";"";"";"10113,17";"2008100351904"
